"","Time","Year","Month","Day","Season","ClimScenario","Region","Biomass_Index_10thPercentile","Biomass_Index_Mean","Biomass_Index_90thPercentile"
"1352",2019-03-16,"2019","03","16","Spring","SSP1_26","GB",135804.414142809,459432.205453917,1568064.48344003
"1353",2019-03-16,"2019","03","16","Spring","SSP1_26","GoM",42771.0619824904,146725.237730565,534163.063109259
"1354",2019-07-16,"2019","07","16","Summer","SSP1_26","All",2805530.08791597,9169137.90564471,34413814.0616288
"1355",2019-07-16,"2019","07","16","Summer","SSP1_26","GB",646935.316017826,2314821.4939137,9634076.94320065
"1356",2019-07-16,"2019","07","16","Summer","SSP1_26","GoM",239710.684559542,815924.462946668,3699235.90580559
"1357",2019-10-16,"2019","10","16","Fall","SSP1_26","All",300536.644799598,1064685.4950039,3621535.59492162
"1358",2019-10-16,"2019","10","16","Fall","SSP1_26","GB",70655.34981016,260987.293814441,951199.098633742
"1359",2019-10-16,"2019","10","16","Fall","SSP1_26","GoM",29371.2171645752,99644.7178388799,387536.514250763
"1360",2020-03-16,"2020","03","16","Spring","SSP1_26","All",531991.144477614,1805360.81761476,7369504.62439399
"1361",2020-03-16,"2020","03","16","Spring","SSP1_26","GB",123278.608302415,475804.195753867,1954242.1911655
"1362",2020-03-16,"2020","03","16","Spring","SSP1_26","GoM",38167.1456465415,153132.403550858,711834.074620569
"1363",2020-07-16,"2020","07","16","Summer","SSP1_26","All",2696005.66464671,9785591.54317221,42154478.127848
"1364",2020-07-16,"2020","07","16","Summer","SSP1_26","GB",597766.457068142,2491787.02947752,11096691.1020623
"1365",2020-07-16,"2020","07","16","Summer","SSP1_26","GoM",219482.335817223,869542.148989026,4261830.09765152
"1366",2020-10-16,"2020","10","16","Fall","SSP1_26","All",288597.21603583,1119392.6179832,4202270.06150916
"1367",2020-10-16,"2020","10","16","Fall","SSP1_26","GB",63730.0405932157,278991.804334446,1114162.13004006
"1368",2020-10-16,"2020","10","16","Fall","SSP1_26","GoM",26116.0807169886,107263.644775736,471598.51868971
"1369",2021-03-16,"2021","03","16","Spring","SSP1_26","All",526817.639884474,1892386.88162934,8805830.40817809
"1370",2021-03-16,"2021","03","16","Spring","SSP1_26","GB",117423.440536066,503789.059540966,2403632.67233886
"1371",2021-03-16,"2021","03","16","Spring","SSP1_26","GoM",35105.0814429915,157528.673115403,821890.782830476
"1372",2021-07-16,"2021","07","16","Summer","SSP1_26","All",2569688.46623579,10249506.8790721,48373853.9872612
"1373",2021-07-16,"2021","07","16","Summer","SSP1_26","GB",559228.859609068,2578434.16973281,13195847.455322
"1374",2021-07-16,"2021","07","16","Summer","SSP1_26","GoM",191165.567130264,921373.902494647,4810892.21251485
"1375",2021-10-16,"2021","10","16","Fall","SSP1_26","All",280188.732597058,1167633.16487991,4885002.2435502
"1376",2021-10-16,"2021","10","16","Fall","SSP1_26","GB",58964.1026504506,296970.441472125,1270360.47077301
"1377",2021-10-16,"2021","10","16","Fall","SSP1_26","GoM",23491.1062379806,109855.097672512,553657.931185951
"1378",2022-03-16,"2022","03","16","Spring","SSP1_26","All",517930.404539766,2013789.25916871,10739124.1869414
"1379",2022-03-16,"2022","03","16","Spring","SSP1_26","GB",111209.735121578,544779.387127397,2869682.15293505
"1380",2022-03-16,"2022","03","16","Spring","SSP1_26","GoM",32609.3663830398,170517.00164597,968580.194259337
"1381",2022-07-16,"2022","07","16","Summer","SSP1_26","All",2578260.43002736,10956348.71429,55050621.6196949
"1382",2022-07-16,"2022","07","16","Summer","SSP1_26","GB",552038.168526344,2769972.33386319,14404327.5014231
"1383",2022-07-16,"2022","07","16","Summer","SSP1_26","GoM",194592.947366652,985574.161471354,5576667.12333738
"1384",2022-10-16,"2022","10","16","Fall","SSP1_26","All",282636.597513173,1257492.67843845,5913692.13017466
"1385",2022-10-16,"2022","10","16","Fall","SSP1_26","GB",59344.1883391667,309204.998313356,1494687.26697442
"1386",2022-10-16,"2022","10","16","Fall","SSP1_26","GoM",22171.3278056986,114399.694980658,603808.18947895
"1387",2023-03-16,"2023","03","16","Spring","SSP1_26","All",519202.760398646,2134948.49151987,12512382.911874
"1388",2023-03-16,"2023","03","16","Spring","SSP1_26","GB",109732.321465115,566800.762481349,3411791.51088964
"1389",2023-03-16,"2023","03","16","Spring","SSP1_26","GoM",31682.1602859623,180079.598897936,1146758.7745556
"1390",2023-07-16,"2023","07","16","Summer","SSP1_26","All",2685828.59591841,11426557.9219505,63393651.3005732
"1391",2023-07-16,"2023","07","16","Summer","SSP1_26","GB",536803.434477215,2871998.95202555,16707546.5389686
"1392",2023-07-16,"2023","07","16","Summer","SSP1_26","GoM",185181.241893484,1010212.47206653,6238028.23512546
"1393",2023-10-16,"2023","10","16","Fall","SSP1_26","All",292597.892304986,1302943.06400415,7146052.05200431
"1394",2023-10-16,"2023","10","16","Fall","SSP1_26","GB",56816.1870871525,320368.52138308,1709308.45713593
"1395",2023-10-16,"2023","10","16","Fall","SSP1_26","GoM",21923.1788918366,119089.495066263,682269.020609426
"1396",2024-03-16,"2024","03","16","Spring","SSP1_26","All",511293.260731527,2117121.82707557,13749039.1316638
"1397",2024-03-16,"2024","03","16","Spring","SSP1_26","GB",107550.066627166,549943.796190151,3709164.83247259
"1398",2024-03-16,"2024","03","16","Spring","SSP1_26","GoM",31105.5909667157,174492.843407286,1171170.62601593
"1399",2024-07-16,"2024","07","16","Summer","SSP1_26","All",2528852.65920282,11261273.1687654,68529870.0316027
"1400",2024-07-16,"2024","07","16","Summer","SSP1_26","GB",499968.436214054,2925580.97458281,17131965.9344864
"1401",2024-07-16,"2024","07","16","Summer","SSP1_26","GoM",173095.656435949,1046627.23910611,6331646.7220084
"1402",2024-10-16,"2024","10","16","Fall","SSP1_26","All",287096.821952878,1274274.49657092,7946808.38118002
"1403",2024-10-16,"2024","10","16","Fall","SSP1_26","GB",55171.2105348216,316191.904668623,1955062.39266632
"1404",2024-10-16,"2024","10","16","Fall","SSP1_26","GoM",21071.282929722,119792.368068411,729556.288262218
"1405",2025-03-16,"2025","03","16","Spring","SSP1_26","All",499532.690070337,2101721.96605407,14982637.6769953
"1406",2025-03-16,"2025","03","16","Spring","SSP1_26","GB",103023.608719026,549468.888292292,4095577.95819655
"1407",2025-03-16,"2025","03","16","Spring","SSP1_26","GoM",30623.5925676007,172053.719967474,1259248.29594485
"1408",2025-07-16,"2025","07","16","Summer","SSP1_26","All",2559633.92022079,11172107.6476659,76054635.8852904
"1409",2025-07-16,"2025","07","16","Summer","SSP1_26","GB",491932.430473737,2918381.55382712,19260183.2501476
"1410",2025-07-16,"2025","07","16","Summer","SSP1_26","GoM",168961.667124341,1083712.32549788,7638026.62619176
"1411",2025-10-16,"2025","10","16","Fall","SSP1_26","All",267976.689366698,1257378.96116079,9112909.15516931
"1412",2025-10-16,"2025","10","16","Fall","SSP1_26","GB",52900.9913206213,308334.807872807,2203356.67839746
"1413",2025-10-16,"2025","10","16","Fall","SSP1_26","GoM",19085.1782487394,116701.032898587,863108.069678673
"1414",2026-03-16,"2026","03","16","Spring","SSP1_26","All",473719.781876386,2115452.32564466,17954647.8355306
"1415",2026-03-16,"2026","03","16","Spring","SSP1_26","GB",98271.0992836801,549772.225842962,4887740.81991344
"1416",2026-03-16,"2026","03","16","Spring","SSP1_26","GoM",29005.3451471807,171054.607829947,1470821.32219216
"1417",2026-07-16,"2026","07","16","Summer","SSP1_26","All",2426004.14552789,10834004.258375,85739961.8816133
"1418",2026-07-16,"2026","07","16","Summer","SSP1_26","GB",483742.306907212,2844023.43363665,21930288.6981103
"1419",2026-07-16,"2026","07","16","Summer","SSP1_26","GoM",166477.960145965,1089214.75654434,8693771.94357076
"1420",2026-10-16,"2026","10","16","Fall","SSP1_26","All",262946.588322038,1224117.59997301,10035020.1148934
"1421",2026-10-16,"2026","10","16","Fall","SSP1_26","GB",50403.9225098827,302124.986997529,2644762.39321834
"1422",2026-10-16,"2026","10","16","Fall","SSP1_26","GoM",17784.7005106235,113015.880025649,974651.848752946
"1423",2027-03-16,"2027","03","16","Spring","SSP1_26","All",448387.101673064,2138661.19224185,20470711.5659609
"1424",2027-03-16,"2027","03","16","Spring","SSP1_26","GB",96872.9803885807,561470.777291317,5786323.94110252
"1425",2027-03-16,"2027","03","16","Spring","SSP1_26","GoM",28527.8423170568,168914.516090684,1708958.6340934
"1426",2027-07-16,"2027","07","16","Summer","SSP1_26","All",2370243.79733025,10914598.1548824,91101832.6868909
"1427",2027-07-16,"2027","07","16","Summer","SSP1_26","GB",496881.153573362,2849360.29497015,22958986.9869182
"1428",2027-07-16,"2027","07","16","Summer","SSP1_26","GoM",165586.519771576,1085466.58378513,9453560.2825038
"1429",2027-10-16,"2027","10","16","Fall","SSP1_26","All",257517.011092276,1217445.27763797,11396528.1907213
"1430",2027-10-16,"2027","10","16","Fall","SSP1_26","GB",50386.3304498414,293176.573645804,3010547.1622295
"1431",2027-10-16,"2027","10","16","Fall","SSP1_26","GoM",17882.4929869835,107680.005533109,1062599.28129989
"1432",2028-03-16,"2028","03","16","Spring","SSP1_26","All",436291.515005284,2211260.6438005,22072751.4243556
"1433",2028-03-16,"2028","03","16","Spring","SSP1_26","GB",97108.1235915585,556597.550364532,6090043.92702513
"1434",2028-03-16,"2028","03","16","Spring","SSP1_26","GoM",29212.6349311669,175301.294403212,1810052.6109371
"1435",2028-07-16,"2028","07","16","Summer","SSP1_26","All",2310851.57280731,11210827.6916665,103326384.061846
"1436",2028-07-16,"2028","07","16","Summer","SSP1_26","GB",477743.143919852,2894398.64704756,26460272.423311
"1437",2028-07-16,"2028","07","16","Summer","SSP1_26","GoM",165301.070857332,1054807.10101854,10419968.2346129
"1438",2028-10-16,"2028","10","16","Fall","SSP1_26","All",241421.877660549,1244997.78472079,12975416.4327489
"1439",2028-10-16,"2028","10","16","Fall","SSP1_26","GB",48872.9467055747,287056.697381604,3322880.94246673
"1440",2028-10-16,"2028","10","16","Fall","SSP1_26","GoM",17596.9952430617,104687.335404689,1166114.45919736
"1441",2029-03-16,"2029","03","16","Spring","SSP1_26","All",420205.82663383,2270098.75803071,23770525.305222
"1442",2029-03-16,"2029","03","16","Spring","SSP1_26","GB",93930.642410082,581724.107438313,6430418.84201513
"1443",2029-03-16,"2029","03","16","Spring","SSP1_26","GoM",27725.9147799783,184588.779577576,2056245.33221536
"1444",2029-07-16,"2029","07","16","Summer","SSP1_26","All",2174088.47562168,11244450.1100233,108607130.766473
"1445",2029-07-16,"2029","07","16","Summer","SSP1_26","GB",440274.49709731,2843437.97284614,28221602.8080747
"1446",2029-07-16,"2029","07","16","Summer","SSP1_26","GoM",143381.204876195,1004475.70543893,10594474.2458107
"1447",2029-10-16,"2029","10","16","Fall","SSP1_26","All",228513.980544706,1227311.29722783,13752183.277026
"1448",2029-10-16,"2029","10","16","Fall","SSP1_26","GB",45100.5109639538,292453.704718006,3578647.16207223
"1449",2029-10-16,"2029","10","16","Fall","SSP1_26","GoM",17204.3633291463,104086.206515988,1353657.98833862
"1450",2030-03-16,"2030","03","16","Spring","SSP1_26","All",395830.381327934,2267931.7775465,25825282.4622274
"1451",2030-03-16,"2030","03","16","Spring","SSP1_26","GB",89181.1545554168,598995.279348038,6949112.69955905
"1452",2030-03-16,"2030","03","16","Spring","SSP1_26","GoM",25463.407824423,185417.623008933,2174354.97607419
"1453",2030-07-16,"2030","07","16","Summer","SSP1_26","All",1996961.57106041,11451891.9082928,112928662.715252
"1454",2030-07-16,"2030","07","16","Summer","SSP1_26","GB",417196.052149373,2946004.02144344,28986894.1094668
"1455",2030-07-16,"2030","07","16","Summer","SSP1_26","GoM",133040.363677074,1055368.15093165,11160378.1340384
"1456",2030-10-16,"2030","10","16","Fall","SSP1_26","All",210237.525770841,1259611.36215973,15321094.4404604
"1457",2030-10-16,"2030","10","16","Fall","SSP1_26","GB",44419.1155201671,299990.803899151,3943359.94829419
"1458",2030-10-16,"2030","10","16","Fall","SSP1_26","GoM",15831.574011557,106007.687904996,1460839.64528971
"1459",2031-03-16,"2031","03","16","Spring","SSP1_26","All",366045.648517698,2371561.02242677,27741156.270476
"1460",2031-03-16,"2031","03","16","Spring","SSP1_26","GB",84849.2357907135,629748.902098332,7513482.03187439
"1461",2031-03-16,"2031","03","16","Spring","SSP1_26","GoM",24740.6115178487,193836.395718375,2533372.82806313
"1462",2031-07-16,"2031","07","16","Summer","SSP1_26","All",1850622.30682195,11818068.5956124,120121364.321593
"1463",2031-07-16,"2031","07","16","Summer","SSP1_26","GB",391192.577734507,3015619.42531178,31033656.5029638
"1464",2031-07-16,"2031","07","16","Summer","SSP1_26","GoM",128357.815136911,1083156.81715719,11787139.0670667
"1465",2031-10-16,"2031","10","16","Fall","SSP1_26","All",189725.017117582,1290730.08609612,16201257.8412503
"1466",2031-10-16,"2031","10","16","Fall","SSP1_26","GB",42257.3819418233,303416.669983546,4032171.18458107
"1467",2031-10-16,"2031","10","16","Fall","SSP1_26","GoM",14579.2165293544,110782.929539928,1511638.17149963
"1468",2032-03-16,"2032","03","16","Spring","SSP1_26","All",334392.847946883,2421240.12850782,30892574.0146866
"1469",2032-03-16,"2032","03","16","Spring","SSP1_26","GB",77409.1992465696,632435.193525498,8061061.92936595
"1470",2032-03-16,"2032","03","16","Spring","SSP1_26","GoM",22708.9722976683,195166.408901052,2834425.36425825
"1471",2032-07-16,"2032","07","16","Summer","SSP1_26","All",1616351.59730829,12067046.5019668,129083078.861573
"1472",2032-07-16,"2032","07","16","Summer","SSP1_26","GB",354272.87194332,2980926.85456064,33433901.9449184
"1473",2032-07-16,"2032","07","16","Summer","SSP1_26","GoM",120950.693395518,1043646.78321675,11941081.9020208
"1474",2032-10-16,"2032","10","16","Fall","SSP1_26","All",173102.303094985,1363967.04338223,16509475.4644528
"1475",2032-10-16,"2032","10","16","Fall","SSP1_26","GB",38946.7695431795,334401.163090191,4100267.72515477
"1476",2032-10-16,"2032","10","16","Fall","SSP1_26","GoM",14074.9537107192,123730.369459368,1469577.21774504
"1477",2033-03-16,"2033","03","16","Spring","SSP1_26","All",314514.049316557,2533097.80397384,30868264.8405823
"1478",2033-03-16,"2033","03","16","Spring","SSP1_26","GB",76335.0662731525,670501.960935951,7933515.15073559
"1479",2033-03-16,"2033","03","16","Spring","SSP1_26","GoM",21590.7961793576,201332.418366847,2833595.53969559
"1480",2033-07-16,"2033","07","16","Summer","SSP1_26","All",1459410.13192638,12854377.8920068,140860478.694217
"1481",2033-07-16,"2033","07","16","Summer","SSP1_26","GB",325597.894427593,3085201.29386464,33795388.6017674
"1482",2033-07-16,"2033","07","16","Summer","SSP1_26","GoM",113135.033980734,1092235.62409591,11435606.988005
"1483",2033-10-16,"2033","10","16","Fall","SSP1_26","All",151435.549848828,1450931.55909499,17397738.8636684
"1484",2033-10-16,"2033","10","16","Fall","SSP1_26","GB",36351.1642602458,346692.523780127,4249612.87819883
"1485",2033-10-16,"2033","10","16","Fall","SSP1_26","GoM",12885.3623429824,130651.881519616,1591493.02392518
"1486",2034-03-16,"2034","03","16","Spring","SSP1_26","All",279166.370084272,2646375.33349748,32240830.4316099
"1487",2034-03-16,"2034","03","16","Spring","SSP1_26","GB",69728.7966917518,709444.399194007,7859747.2108019
"1488",2034-03-16,"2034","03","16","Spring","SSP1_26","GoM",20108.7013291619,217908.808899389,2924080.15661489
"1489",2034-07-16,"2034","07","16","Summer","SSP1_26","All",1252769.78318569,13180319.2912173,151263734.969695
"1490",2034-07-16,"2034","07","16","Summer","SSP1_26","GB",262205.431434775,3076219.90279209,38584026.4087626
"1491",2034-07-16,"2034","07","16","Summer","SSP1_26","GoM",92975.02064431,1112017.87732928,13218693.5124776
"1492",2034-10-16,"2034","10","16","Fall","SSP1_26","All",131853.396802084,1540324.94937848,17922719.7121781
"1493",2034-10-16,"2034","10","16","Fall","SSP1_26","GB",32206.8059701517,367948.195745681,4426582.66199099
"1494",2034-10-16,"2034","10","16","Fall","SSP1_26","GoM",11210.6524835495,139426.641041126,1728801.90370179
"1495",2035-03-16,"2035","03","16","Spring","SSP1_26","All",250755.693951176,2725462.07977542,33453259.9416205
"1496",2035-03-16,"2035","03","16","Spring","SSP1_26","GB",59065.8529293441,723726.058662594,8207801.08515062
"1497",2035-03-16,"2035","03","16","Spring","SSP1_26","GoM",17008.1278505607,220122.406629941,3132975.41167655
"1498",2035-07-16,"2035","07","16","Summer","SSP1_26","All",1099966.93985666,13448314.5231559,166651705.311233
"1499",2035-07-16,"2035","07","16","Summer","SSP1_26","GB",231390.831482247,3141775.34283256,40785104.6557664
"1500",2035-07-16,"2035","07","16","Summer","SSP1_26","GoM",81223.5131534336,1148978.34691804,15107078.8891299
"1501",2035-10-16,"2035","10","16","Fall","SSP1_26","All",122085.995980852,1621187.74989741,19040392.9128138
"1502",2035-10-16,"2035","10","16","Fall","SSP1_26","GB",29189.0429771046,379910.606243529,4715338.04348643
"1503",2035-10-16,"2035","10","16","Fall","SSP1_26","GoM",9989.64755529263,146712.616113627,2038268.34679113
"1504",2036-03-16,"2036","03","16","Spring","SSP1_26","All",223379.943711528,2787161.07044638,35237370.8018593
"1505",2036-03-16,"2036","03","16","Spring","SSP1_26","GB",52585.7040484187,714553.429424915,9512788.56801198
"1506",2036-03-16,"2036","03","16","Spring","SSP1_26","GoM",15836.0437937875,210098.483547543,3194435.21103242
"1507",2036-07-16,"2036","07","16","Summer","SSP1_26","All",1033678.39602161,13604029.548931,189898670.946633
"1508",2036-07-16,"2036","07","16","Summer","SSP1_26","GB",219062.431601399,3210215.55750989,47655235.1390628
"1509",2036-07-16,"2036","07","16","Summer","SSP1_26","GoM",73973.2931724332,1221591.89217195,16241359.9410946
"1510",2036-10-16,"2036","10","16","Fall","SSP1_26","All",112606.097588989,1683892.51559295,20207455.4154636
"1511",2036-10-16,"2036","10","16","Fall","SSP1_26","GB",28047.0862881421,395893.207934276,4786558.16519178
